BWT,BWT0,BWT0_2,BWT0_4,BWT0_6,BWT0_8,zero,
1.2870409488677979,-1.6502045392990112,-1.0523474216461182,2.1547605991363525,1.4122469425201416,-0.8963476419448853,-1.5070854425430298,
0.9945085048675537,0.3225708305835724,0.2515745460987091,-0.5037801265716553,-0.369431734085083,-0.2369600236415863,-1.5734224319458008,
-1.0476207733154297,-0.21555732190608978,0.806708812713623,-0.05372566357254982,1.7024542093276978,0.13899871706962585,-1.5126889944076538,
0.02456212043762207,-0.4382282495498657,-0.05078546330332756,1.6325194835662842,1.491057276725769,-0.725607693195343,-1.3285845518112183,
0.3230459988117218,1.0140775442123413,-0.6713858842849731,0.9191270470619202,0.981105387210846,-0.7119004130363464,-1.4140805006027222,
1.328648328781128,0.17637726664543152,-0.3576292395591736,1.1860905885696411,-0.5271803140640259,0.4519960880279541,-1.212019443511963,
1.144924521446228,-0.8226717710494995,-0.3208772838115692,0.7553857564926147,0.2897276282310486,0.3241102993488312,-1.367277979850769,
1.0471618175506592,-0.5910941362380981,-1.410192847251892,1.1493293046951294,0.18368874490261078,0.5328336954116821,-1.8765790462493896,
0.09191043674945831,-0.008326620794832706,0.5324833989143372,0.748468279838562,1.5674761533737183,-0.12088850885629654,-1.6159342527389526,
0.4530336856842041,-1.1041111946105957,0.27276116609573364,0.5728874802589417,1.2107149362564087,-0.19656223058700562,-1.5837305784225464,
0.7299284934997559,1.9104125499725342,0.1005643978714943,0.10074517875909805,0.12580859661102295,0.8148819804191589,-1.4062858819961548,
-0.30514636635780334,1.0575740337371826,1.525299072265625,0.192051500082016,1.6754074096679688,-0.4264415502548218,-1.7768213748931885,
0.5191022753715515,-0.6742964386940002,-1.1927767992019653,-0.3946136236190796,1.455674409866333,0.2075657695531845,-1.6032073497772217,
0.04475796967744827,0.07026524841785431,-1.1840205192565918,1.512679934501648,0.663239598274231,0.3736267387866974,-1.6439156532287598,
0.024327820166945457,0.07355182617902756,0.4101060628890991,1.2855087518692017,0.011666584759950638,-0.41542288661003113,-1.6188100576400757,
0.6198815703392029,-0.8693426847457886,1.3485798835754395,0.590907633304596,-0.6608086228370667,1.2151089906692505,-1.5565931797027588,
0.08392881602048874,0.6158987879753113,0.6814049482345581,-0.7757978439331055,0.3277149796485901,0.4921720325946808,-1.6220697164535522,
0.5261021852493286,0.8723017573356628,0.9317348599433899,-0.005541052669286728,0.11209961771965027,0.9157186150550842,-1.5305633544921875,
1.3514869213104248,0.417501300573349,0.04018281772732735,-0.9290987849235535,1.4080783128738403,-0.17636725306510925,-1.4450446367263794,
1.1798806190490723,0.8573604226112366,-0.7072370052337646,-0.8878456950187683,1.2388062477111816,0.3689291477203369,-1.6227600574493408,
-0.605620265007019,1.6999945640563965,0.9466592073440552,-0.5389544367790222,1.2328687906265259,0.6701655983924866,-1.511243224143982,
1.507392406463623,-0.2068587988615036,-0.7195761799812317,1.4213718175888062,0.11264843493700027,0.8617828488349915,-1.7294937372207642,
0.46108245849609375,1.2061820030212402,0.8738697171211243,0.525944709777832,0.7902634739875793,0.39928898215293884,-1.5763754844665527,
-0.0041775573045015335,0.7591792941093445,0.5121563076972961,0.9586445093154907,0.669352114200592,0.6853200197219849,-1.698595643043518,
0.3202887773513794,0.5739469528198242,-0.6244994401931763,-1.2757513523101807,-0.27868205308914185,1.4129304885864258,-1.431832194328308,
-1.1796962022781372,-0.5483322739601135,-1.2794408798217773,1.6479933261871338,1.5132148265838623,-1.1208692789077759,-1.645195722579956,
0.47424304485321045,0.512897789478302,0.8315171003341675,0.3519771099090576,0.8296763896942139,0.4853871464729309,-1.5077153444290161,
-0.19368666410446167,-0.24510304629802704,0.5866958498954773,0.8558013439178467,-0.03481397032737732,1.3420484066009521,-1.31126070022583,
0.17518672347068787,0.5099779367446899,0.864838719367981,0.722291111946106,0.8861764073371887,0.7635719776153564,-1.8620535135269165,
0.8366984128952026,0.49696895480155945,0.00574869941920042,0.8545784950256348,-0.48176857829093933,0.8642041683197021,-1.6884891986846924,
-0.44153085350990295,-1.1250773668289185,-1.6762877702713013,0.5740641951560974,0.32115355134010315,2.4787824153900146,-1.836944580078125,
1.0933207273483276,-0.09056589752435684,-0.6463315486907959,0.5622184872627258,0.8032441735267639,0.18045009672641754,-1.1237602233886719,
0.8979361057281494,1.2880079746246338,-0.043591711670160294,0.5150882005691528,1.3961421251296997,0.10378756374120712,-1.563241958618164,
0.2757602632045746,-0.1599755436182022,0.3206273913383484,1.0434002876281738,0.4111396074295044,1.3397750854492188,-1.6584954261779785,
0.5934841632843018,-0.19423311948776245,-1.135944128036499,0.5648454427719116,-0.28717413544654846,1.7610868215560913,-1.686659336090088,
-0.22652697563171387,-1.0308213233947754,-0.584352433681488,-1.1389732360839844,1.9647659063339233,1.3792887926101685,-1.6609315872192383,
1.5415301322937012,-0.6240455508232117,-0.6922121644020081,1.3701636791229248,0.26691171526908875,-0.05994391813874245,-1.1658579111099243,
0.3565022945404053,0.4651424288749695,0.6130009293556213,0.4240979850292206,0.6374850869178772,0.8027401566505432,0.43214115500450134,
0.6308640837669373,-1.1014440059661865,-1.1510682106018066,0.3625258803367615,0.7415028214454651,1.2456698417663574,-1.7361339330673218,
0.07387951761484146,0.8033958673477173,0.17881998419761658,-1.3582186698913574,0.13414081931114197,1.4310758113861084,-1.625593662261963,
1.1879552602767944,0.06937328726053238,-0.9754548668861389,0.9941065907478333,-0.07912944257259369,0.07786481082439423,-1.4475016593933105,
0.2741692066192627,0.23834767937660217,-0.5409078001976013,0.936604380607605,0.4599982798099518,1.3465040922164917,-1.4785124063491821,
0.7703070044517517,1.614782691001892,-1.0406440496444702,-0.2991638779640198,1.007472276687622,0.8973446488380432,-1.6717976331710815,
0.2252720296382904,0.7233127355575562,0.9779481291770935,-0.7106344699859619,-0.42724570631980896,1.1452816724777222,-1.6151666641235352,
2.014645576477051,-0.899706244468689,-0.8092607259750366,0.6344680190086365,-0.8278867602348328,-0.24520279467105865,-1.3098485469818115,
0.4591069221496582,0.05191086232662201,1.446776032447815,1.4545068740844727,-1.5484726428985596,-1.998910903930664,-1.887485146522522,
-0.6366172432899475,-0.7289596199989319,-0.5643568634986877,0.8087184429168701,1.173613429069519,0.047847311943769455,-1.4695438146591187,
0.4063228666782379,0.3865174949169159,0.47999513149261475,0.9574446082115173,-0.631506621837616,0.9519363045692444,-1.3044015169143677,
0.799865186214447,1.221326231956482,1.2949965000152588,0.22157637774944305,-0.6200183629989624,1.1796462535858154,-1.3609157800674438,
0.6072514057159424,0.10531031340360641,-0.12927334010601044,1.1760119199752808,0.4060819149017334,-0.7931391000747681,-1.3415180444717407,
1.0638326406478882,-1.3583345413208008,-0.29615461826324463,-0.20698705315589905,1.437578558921814,0.5903950929641724,-1.6435590982437134,
0.5448381304740906,-0.3829302489757538,-0.9539832472801208,-0.22701500356197357,2.1463422775268555,-0.4835491180419922,-1.83322012424469,
0.6568256616592407,-1.0932514667510986,0.2673203647136688,0.0826265811920166,1.589180588722229,-0.1676386147737503,-1.4431604146957397,
0.35734501481056213,0.29053258895874023,-0.09114079922437668,0.42979633808135986,0.3097577691078186,1.2453035116195679,-1.6317068338394165,
-1.5519979000091553,0.7673479914665222,0.7890236973762512,-0.7501130700111389,-0.37614694237709045,1.8977867364883423,-1.7786047458648682,
0.508712112903595,-0.4793471395969391,-0.8939637541770935,0.5024276971817017,0.8843472599983215,1.958683967590332,-1.6470305919647217,
1.246296763420105,0.3185829520225525,-1.5193850994110107,0.1456581950187683,0.06435009837150574,1.4983985424041748,-1.3095957040786743,
0.13866399228572845,0.7345078587532043,0.8138530254364014,0.39682242274284363,0.539204478263855,0.6124922037124634,-1.8070917129516602,
2.126763343811035,0.14274173974990845,-0.45899832248687744,-0.4586954414844513,0.8634551763534546,0.2169971764087677,-1.4720288515090942,
1.0373588800430298,-0.43217897415161133,-0.8751159906387329,-0.7048726677894592,1.1577073335647583,0.3049563765525818,-1.2470511198043823,
0.8463551998138428,-1.0609416961669922,-1.3274500370025635,1.6815332174301147,0.21776126325130463,-0.5252652168273926,-1.7418785095214844,
1.1946306228637695,-0.6438801884651184,0.3385807275772095,-0.5337398648262024,0.9748222231864929,-0.47749388217926025,-1.5150481462478638,
1.199663758277893,-0.657119631767273,-0.889926016330719,0.5890085101127625,0.8321332335472107,0.4781319797039032,-1.2601771354675293,
-0.1975540667772293,-1.0073374509811401,-0.8346307873725891,1.2656575441360474,0.06267424672842026,1.9667963981628418,-1.2393728494644165,
-1.0856797695159912,1.888438105583191,-0.05363386496901512,-0.08068488538265228,0.49763476848602295,1.179781198501587,-1.6503161191940308,
0.8661559224128723,-0.5106106400489807,0.401638001203537,0.6032204031944275,1.139662265777588,-0.10731644183397293,-1.501696228981018,
1.1372365951538086,0.10030531138181686,-0.7272406816482544,-0.19871476292610168,0.13030265271663666,1.144041895866394,-1.6888006925582886,
-1.0942106246948242,1.956192970275879,0.6555494070053101,-0.3978576362133026,-0.10960851609706879,-0.3024194836616516,-1.705735683441162,
0.9570568203926086,-0.2720080316066742,-0.9416335821151733,0.3072541356086731,0.4027131497859955,1.2613160610198975,-1.7850663661956787,
0.5197581648826599,0.4066500663757324,-0.6044170260429382,0.49006161093711853,0.8155459761619568,0.6618159413337708,-1.498846411705017,
0.9244287014007568,1.7925825119018555,-0.2842201292514801,0.023443134501576424,-1.3025416135787964,0.23223310708999634,-1.9461324214935303,
0.056449275463819504,0.08025441318750381,-0.6027837991714478,-0.076820969581604,1.4919283390045166,0.8960801959037781,-1.8038570880889893,
0.24219389259815216,1.8611449003219604,1.0643919706344604,0.6342352628707886,0.5620684623718262,-0.9553430080413818,-1.279492974281311,
1.8494735956192017,-1.3011257648468018,0.6323384046554565,-0.22085008025169373,0.15551285445690155,1.2027071714401245,-1.872418999671936,
0.5841825604438782,-1.2265393733978271,1.3146109580993652,1.1127166748046875,-0.25657570362091064,0.48228609561920166,-1.6015727519989014,
-0.9319891333580017,-0.584542989730835,0.6526074409484863,0.11458899825811386,1.9850177764892578,1.4638675451278687,-1.5644946098327637,
-0.3434160649776459,-0.06161823868751526,-0.3384157121181488,1.3525779247283936,0.48993101716041565,1.9664685726165771,-1.695371389389038,
0.45654165744781494,-0.2882130444049835,1.0004212856292725,-1.2800626754760742,0.5420026183128357,0.20366032421588898,-1.5384626388549805,
-0.7924275994300842,1.2783613204956055,0.5544627904891968,1.2099738121032715,0.7479893565177917,0.11089290678501129,-1.4527437686920166,
1.20282781124115,-1.3766696453094482,-1.4852827787399292,0.9592123031616211,-0.4628146290779114,0.8218046426773071,-1.5769484043121338,
0.7526781558990479,-0.3532363474369049,-0.5773724317550659,1.1019442081451416,1.0719351768493652,0.6971332430839539,-1.7884172201156616,
-0.007440980523824692,0.010217656381428242,-1.1970056295394897,0.8956372141838074,0.2501460611820221,1.2202860116958618,-1.4266915321350098,
